City,Locality,count,avg_rating,avg_cost
Abu Dhabi,"Abu Dhabi Mall, Tourist Club Area  (Al Zahiyah)",2,4.6,225.0
Abu Dhabi,Al Dhafrah,2,4.35,110.0
Abu Dhabi,Al Mushrif,1,4.2,100.0
Abu Dhabi,"Al Wahda Mall, Al Wahda",2,4.35,205.0
Abu Dhabi,"Crowne Plaza Abu Dhabi, Al Markaziya",1,4.4,350.0
Abu Dhabi,"Dalma Mall, Mussafah Sanaiya",1,4.0,120.0
Abu Dhabi,Madinat Zayed,1,3.6,60.0
Abu Dhabi,"Madinat Zayed Shopping Centre, Madinat Zayed ",1,4.5,100.0
Abu Dhabi,"Mushrif Mall, Al Mushrif",1,4.0,250.0
Abu Dhabi,Mussafah Sanaiya,1,4.0,50.0
Abu Dhabi,Najda,3,4.1000000000000005,83.33333333333333
Abu Dhabi,"Venetian Village, Al Maqtaa",1,4.9,330.0
Abu Dhabi,"World Trade Center Mall, Al Markaziya",2,4.45,375.0
Abu Dhabi,"Yas Mall, Yas Island",1,4.6,200.0
Agra,Agra Cantt,3,3.6666666666666665,683.3333333333334
Agra,Civil Lines,2,4.1,700.0
Agra,"Courtyard by Marriott Agra, Tajganj",1,4.0,2000.0
Agra,"ITC Mughal, Tajganj",2,4.15,2500.0
Agra,Khandari,1,3.6,800.0
Agra,"Radisson Blu, Tajganj",2,3.8499999999999996,1800.0
Agra,Rakabganj,1,4.1,550.0
Agra,Tajganj,8,4.05,737.5
Ahmedabad,Ambavadi,1,4.2,900.0
Ahmedabad,Ashram Road,1,3.7,1800.0
Ahmedabad,Bodakdev,5,4.34,700.0
Ahmedabad,C G Road,1,3.8,1000.0
Ahmedabad,"Courtyard By Marriott, Satellite",1,3.6,1400.0
Ahmedabad,Ellis Bridge,2,4.5,400.0
Ahmedabad,Ghatlodia,1,4.3,900.0
Ahmedabad,Gurukul,2,4.05,650.0
Ahmedabad,Navrangpura,2,4.2,650.0
Ahmedabad,Prahlad Nagar,1,4.5,950.0
Ahmedabad,Thaltej,1,4.1,1200.0
Ahmedabad,"The Fern, Sola",1,4.1,1200.0
Ahmedabad,Vastrapur,2,3.95,875.0
Albany,Albany,19,3.5631578947368423,20.263157894736842
Albany,Sylvester,1,3.4,10.0
Allahabad,Civil Lines,18,3.3944444444444444,508.3333333333333
Allahabad,Tagore Town,1,3.5,400.0
Allahabad,"Vinayak City Centre Mall, Civil Lines",1,3.3,800.0
Amritsar,Basant Nagar,2,3.65,500.0
Amritsar,Hathi Gate,1,4.0,100.0
Amritsar,INA Colony,3,3.5,416.6666666666667
Amritsar,Ranjit Avenue,5,3.56,600.0
Amritsar,Town Hall,7,3.7714285714285714,442.85714285714283
Amritsar,White Avenue,3,3.7999999999999994,550.0
Ankara,"Armada AVM, S�_���_t�_z�_, Yenimahalle",1,4.2,70.0
Ankara,Balgat,2,4.4,85.0
Ankara,Dikmen,1,4.5,100.0
Ankara,Emek,1,4.4,60.0
Ankara,Gazi Osman Pa��a,3,4.466666666666667,210.0
Ankara,Kavakl۱dere,1,4.3,60.0
Ankara,"Kentpark AVM, ��niversiteler, �ankaya",1,4.2,70.0
Ankara,K۱z۱lay,2,4.0,90.0
Ankara,K�_�_�_k Esat,2,4.5,45.0
Ankara,Macunk�_y,1,4.3,50.0
Ankara,Maltepe,1,4.4,70.0
Ankara,Y۱ld۱zevler,1,4.7,40.0
Ankara,�ayyolu,1,4.3,35.0
Ankara,�ukurambar,1,3.4,50.0
Ankara,��mitk�_y,1,4.2,70.0
Armidale,Armidale,1,3.5,20.0
Athens,Athens,20,4.2,19.0
Auckland,Balmoral,1,4.3,40.0
Auckland,Britomart,3,4.566666666666666,45.0
Auckland,Federal Street,2,4.699999999999999,75.0
Auckland,Fort Street,1,4.9,25.0
Auckland,Henderson,1,4.5,45.0
Auckland,Lorne Street,1,4.2,90.0
Auckland,Mission Bay,1,2.3,100.0
Auckland,Mt Albert,1,4.4,50.0
Auckland,Mt Eden,3,4.166666666666667,61.666666666666664
Auckland,Newmarket,1,3.5,70.0
Auckland,Parnell,1,4.0,50.0
Auckland,Penrose,1,4.5,55.0
Auckland,"Sky City Metro, Auckland CBD",1,4.0,60.0
Auckland,"The Langham Hotel, Auckland CBD",1,4.7,190.0
Auckland,Wynyard Quarter,1,4.6,120.0
Augusta,Augusta,15,4.14,29.0
Augusta,Evans,4,4.075,23.75
Augusta,Grovetown,1,4.2,10.0
Aurangabad,Akashwani,1,3.6,800.0
Aurangabad,CIDCO,7,3.3285714285714287,700.0
Aurangabad,Chicalthana,1,3.3,850.0
Aurangabad,"Hotel Green Olive, Nirala Bazar",1,3.6,1000.0
Aurangabad,Mondha,1,3.5,300.0
Aurangabad,Nirala Bazar,4,3.425,500.0
Aurangabad,Nyay Nagar,1,3.2,400.0
Aurangabad,"Prozone Mall, Chicalthana",1,3.4,650.0
Aurangabad,Shahgunj,1,3.3,600.0
Aurangabad,Usmanpura,2,3.3,475.0
Balingup,Balingup,1,3.2,20.0
Bandung,Dago,1,4.2,150000.0
Bangalore,"BluPetal Hotel, Koramangala",1,4.1,1300.0
Bangalore,Indiranagar,6,4.316666666666666,1433.3333333333333
Bangalore,JP Nagar,1,4.6,600.0
Bangalore,Koramangala 5th Block,3,4.5,1050.0
Bangalore,Koramangala 6th Block,1,4.3,400.0
Bangalore,Koramangala 7th Block,1,4.5,1500.0
Bangalore,Marathahalli,2,4.5,1300.0
Bangalore,New BEL Road,1,4.6,600.0
Bangalore,Residency Road,1,4.2,1200.0
Bangalore,Sarjapur Road,2,4.2,1600.0
Bangalore,UB City,1,4.4,1500.0
Beechworth,Beechworth,1,4.6,20.0
Bhopal,Arera Colony,5,3.94,450.0
Bhopal,"DB City, Maharana Pratap Nagar",3,4.033333333333333,883.3333333333334
Bhopal,Gulmohar Colony,1,3.8,600.0
Bhopal,Kohefiza,1,3.8,500.0
Bhopal,Maharana Pratap Nagar,5,3.84,460.0
Bhopal,Peer Gate Area,1,4.1,400.0
Bhopal,Sayaji Hotel,1,4.3,1800.0
Bhopal,TT Nagar,3,4.0,633.3333333333334
Bhubaneshwar,"BMC Bhawani Mall, Sahid Nagar",2,4.0,525.0
Bhubaneshwar,Chandrasekharpur,4,4.25,700.0
Bhubaneshwar,Gajapati Nagar,1,3.7,850.0
Bhubaneshwar,"Mayfair Lagoon, Jayadev Vihar",1,4.1,1400.0
Bhubaneshwar,Patia,9,3.888888888888889,538.8888888888889
Bhubaneshwar,Sahid Nagar,2,4.0,700.0
Bhubaneshwar,"The Crown, Nayapalli",1,4.3,1500.0
Bhubaneshwar,Unit 4,1,3.5,400.0
Birmingham,Alum Rock,1,2.8,10.0
Birmingham,Brindleyplace,1,3.7,15.0
Birmingham,"Brindleyplace, Broad Street",1,4.0,60.0
Birmingham,"Bullring Shopping Centre, Southside",3,3.8333333333333335,38.333333333333336
Birmingham,City Centre,2,4.4,42.5
Birmingham,Colmore Business District,1,4.5,120.0
Birmingham,Digbeth,1,3.8,20.0
Birmingham,Edgbaston,1,4.0,50.0
Birmingham,Handsworth,1,3.6,30.0
Birmingham,Harborne,1,4.2,30.0
Birmingham,Jewellery Quarter,1,4.1,80.0
Birmingham,Moseley,2,4.0,32.5
Birmingham,Small Heath,1,3.1,15.0
Birmingham,Smethwick,1,3.8,20.0
Birmingham,Sparkhill,1,3.7,45.0
Birmingham,"The Mailbox, Broad Street",1,4.0,20.0
Bogor,Bogor Timur,1,3.7,70000.0
Bogor,Bogor Utara,1,4.0,250000.0
Boise,Boise,18,4.266666666666667,26.666666666666668
Boise,Meridian,1,4.0,25.0
Boise,Nampa,1,4.4,40.0
Bras�_lia,Asa Norte,4,3.575,47.5
Bras�_lia,Asa Sul,6,3.56,100.0
Bras�_lia,"Bras�_lia Shopping, Asa Norte",1,4.2,230.0
Bras�_lia,Lago Sul,1,3.6,100.0
Bras�_lia,"ParkShopping, Guar�� I",1,4.0,150.0
Bras�_lia,"Pont��o Lago Sul, Lago Sul",1,3.2,240.0
Bras�_lia,Setor De Clubes Esportivos Sul,1,4.9,230.0
Bras�_lia,"Shopping Iguatemi, Lago Norte",1,3.3,350.0
Bras�_lia,Sudoeste,1,3.6,50.0
Bras�_lia,�guas Claras,3,3.6666666666666665,86.66666666666667
Cape Town,Athlone,1,3.7,294.0
Cape Town,CBD,3,4.1000000000000005,230.0
Cape Town,"Cavendish Square, Claremont",1,4.1,300.0
Cape Town,Claremont,1,3.9,250.0
Cape Town,De Waterkant,1,4.0,200.0
Cape Town,Gardens,2,4.45,300.0
Cape Town,Green Point,3,3.733333333333333,333.3333333333333
Cape Town,Newlands,1,4.5,110.0
Cape Town,"One and Only Hotel, V & A Waterfront",1,4.0,535.0
Cape Town,Sea Point,2,4.6,177.5
Cape Town,V & A Waterfront,2,3.9499999999999997,385.0
Cape Town,"Victoria Wharf, V & A Waterfront",2,4.25,420.0
Cedar Rapids/Iowa City,Cedar Rapids,8,4.125,25.0
Cedar Rapids/Iowa City,Coralville,2,3.9499999999999997,25.0
Cedar Rapids/Iowa City,Iowa City,9,4.188888888888889,26.666666666666668
Cedar Rapids/Iowa City,Marion,1,4.7,25.0
Chandigarh,Chandigarh Industrial Area,1,3.7,850.0
Chandigarh,"Elante Mall, Chandigarh Industrial Area",5,4.12,1440.0
Chandigarh,Sector 26,2,4.4,1550.0
Chandigarh,Sector 28,1,3.8,700.0
Chandigarh,Sector 35,5,3.96,670.0
Chandigarh,Sector 7,2,3.85,1500.0
Chandigarh,Sector 8,2,4.25,550.0
Chatham-Kent,Chatham-Kent,1,3.7,25.0
Chennai,Adyar,1,4.2,800.0
Chennai,Anna Nagar East,2,4.1,775.0
Chennai,Ashok Nagar,1,4.2,850.0
Chennai,"Express Avenue Mall,  Royapettah",1,4.8,1700.0
Chennai,Gopalapuram,1,4.2,450.0
Chennai,Kilpauk,1,4.6,350.0
Chennai,Kotturpuram,1,4.1,1100.0
Chennai,Mylapore,1,4.0,1500.0
Chennai,Nungambakkam,2,4.4,1100.0
Chennai,Perungudi,1,3.8,900.0
Chennai,RA Puram,1,4.3,1200.0
Chennai,Ramapuram,1,4.4,850.0
Chennai,Santhome,1,4.3,850.0
Chennai,T. Nagar,2,4.45,1750.0
Chennai,Velachery,3,4.5,1300.0
Clatskanie,Clatskanie,1,4.3,10.0
Cochrane,Cochrane,1,3.1,25.0
Coimbatore,Gandhipuram,1,4.6,800.0
Coimbatore,Peelamedu,5,3.9200000000000004,660.0
Coimbatore,Podanur,1,3.8,450.0
Coimbatore,RS Puram,2,4.25,900.0
Coimbatore,Race Course,7,4.057142857142857,935.7142857142857
Coimbatore,"SMS Hotel, Peelamedu",1,4.3,300.0
Coimbatore,Saibaba Colony,2,4.550000000000001,525.0
Coimbatore,Town Hall,1,4.4,1400.0
Colombo,"Bambalapitiya, Colombo 04",2,2.9,1900.0
Colombo,"Cinnamon Gardens, Colombo 07",4,3.825,2375.0
Colombo,"Dehiwala, Colombo",1,3.5,1500.0
Colombo,"Fort, Colombo 01",1,4.0,4000.0
Colombo,"Havelock Town, Colombo 05",2,4.15,2400.0
Colombo,"Kollupitiya, Colombo 03",7,3.914285714285714,2414.285714285714
Colombo,"Old Dutch Hospital, Fort",1,4.9,4000.0
Colombo,"Rajagiriya, Colombo",1,4.1,2000.0
Colombo,"Slave Island, Colombo 02",1,4.1,1000.0
Columbus,Columbus,19,4.010526315789474,26.05263157894737
Columbus,Hamilton,1,4.4,40.0
Consort,Consort,1,3.0,25.0
Dalton,Calhoun,3,4.166666666666667,20.0
Dalton,Chatsworth,1,3.9,10.0
Dalton,Dalton,8,4.0375,17.5
Dalton,Fort Oglethorpe,3,4.366666666666666,20.0
Dalton,LaFayette,1,3.7,10.0
Dalton,Ringgold,3,4.2,10.0
Dalton,Rock Spring,1,4.1,10.0
Davenport,Bettendorf,5,4.220000000000001,25.0
Davenport,Davenport,15,4.092307692307693,25.333333333333332
Dehradun,Chukkuwala,2,3.7,650.0
Dehradun,Hathibarkala Salwala,3,4.0,800.0
Dehradun,Jakhan,3,4.3999999999999995,916.6666666666666
Dehradun,Karanpur,2,3.9,525.0
Dehradun,Krishna Nagar,1,4.1,350.0
Dehradun,Malsi,1,3.9,700.0
Dehradun,"Pacific Mall, Jakhan",1,3.9,600.0
Dehradun,Paltan Bazaar,1,3.9,600.0
Dehradun,Race Course,1,3.9,400.0
Dehradun,Rajpur,5,4.18,880.0
Des Moines,Ames,2,4.7,25.0
Des Moines,Beaverdale,1,4.5,40.0
Des Moines,Clive,2,4.05,25.0
Des Moines,Downtown,6,4.2,30.0
Des Moines,East Village,2,4.5,17.5
Des Moines,Fairground,1,4.1,70.0
Des Moines,Greater South Side,1,4.1,10.0
Des Moines,Johnston,1,4.0,10.0
Des Moines,Kingman Place Historic District,1,4.3,25.0
Des Moines,Urbandale,1,3.8,25.0
Des Moines,West Des Moines,2,4.1,32.5
Dicky Beach,Dicky Beach,1,3.6,7.0
Doha,Ain Khalid,1,3.4,150.0
Doha,Al Doha Al Jadeeda,1,3.4,80.0
Doha,"Al Emadi Financial Square, Al Hilal",1,4.6,300.0
Doha,Al Ghanim,1,4.0,60.0
Doha,Al Hilal,1,4.2,170.0
Doha,Al Muntazah,1,3.8,100.0
Doha,Al Nasr,1,3.8,220.0
Doha,"Barwa Towers, Al Sadd",1,4.9,250.0
Doha,"Caravan Complex, Al Hilal",1,3.6,110.0
Doha,Fereej Bin Mahmoud,1,4.3,50.0
Doha,"Ghanem Business Center, Fereej Bin Mahmoud",1,4.0,150.0
Doha,"Hotel Intercontinental Doha, Westbay",1,3.7,500.0
Doha,"Mall of Qatar, Al Gharafa",1,4.0,250.0
Doha,Musheireb,1,3.8,80.0
Doha,Souq Waqif,1,4.7,250.0
Doha,"The Gate, Dafna",1,3.9,200.0
Doha,"The St. Regis, Westbay",1,4.4,550.0
Doha,"The Westin Doha Hotel & Spa, Fereej Bin Mahmoud",1,4.3,445.0
Doha,Umm Ghuwailina,2,4.2,280.0
Dubai,Al Barari,1,3.9,280.0
Dubai,Al Karama,2,4.199999999999999,90.0
Dubai,Barsha 2,1,4.5,150.0
Dubai,"CITY WALK, Al Safa",1,4.5,200.0
Dubai,DIFC,1,4.9,500.0
Dubai,Deira City Centre Area,1,4.9,160.0
Dubai,Dubai Media City,1,4.8,160.0
Dubai,Festival City,1,4.5,300.0
Dubai,Jumeirah 1,1,4.5,140.0
Dubai,"Kite Beach, Umm Suqeim",1,4.3,100.0
Dubai,"Mall of the Emirates, Barsha 1",1,4.3,160.0
Dubai,Mankhool,1,4.4,150.0
Dubai,"Nassima Royal Hotel, Trade Centre Area",1,4.9,500.0
Dubai,Satwa,1,4.4,150.0
Dubai,"The Dubai Mall,Downtown Dubai",3,4.066666666666666,241.66666666666666
Dubai,Trade Centre Area,1,3.7,250.0
Dubai,Umm Hurair,1,4.3,130.0
Dubuque,Dubuque,20,3.535,23.75
East Ballina,East Ballina,1,4.1,20.0
Edinburgh,Fountainbridge,1,3.9,30.0
Edinburgh,Leith,4,4.55,50.0
Edinburgh,New Town,4,4.025,40.0
Edinburgh,Old Town,9,3.933333333333333,33.888888888888886
Edinburgh,Tollcross,1,4.0,20.0
Edinburgh,"Twelve Picardy Place, New Town",1,4.2,55.0
Faridabad,Badarpur Border,9,2.8666666666666667,227.77777777777777
Faridabad,Badkal Lake,1,,300.0
Faridabad,Charmwood Village,6,2.9333333333333336,308.3333333333333
Faridabad,"Crown Interiorz Mall, Sector 35, Faridabad",12,3.422222222222222,733.3333333333334
Faridabad,"Crown Plaza Mall, Sector 15, Faridabad",4,2.925,600.0
Faridabad,Dayal Bagh,1,,200.0
Faridabad,"Eldeco Station 1 Mall, Sector 12, Faridabad",2,2.8,225.0
Faridabad,"Hotel Saffron Kiran, Faridabad",3,,1400.0
Faridabad,Indraprastha Colony,1,,100.0
Faridabad,K Hotel,1,,1500.0
Faridabad,NIT,4,,425.0
Faridabad,"Park Plaza, Sector 21, Faridabad",1,3.0,1000.0
Faridabad,"Parsavnath City Mall, Sector 12, Faridabad",3,3.0,433.3333333333333
Faridabad,"SRS Mall, Sector 12, Faridabad",1,,150.0
Faridabad,Sector 10,8,2.98,481.25
Faridabad,Sector 11,4,2.95,562.5
Faridabad,Sector 12,5,3.0,550.0
Faridabad,Sector 15,31,3.429032258064516,485.48387096774195
Faridabad,Sector 16,17,3.033333333333333,379.4117647058824
Faridabad,Sector 17,10,2.9222222222222225,490.0
Faridabad,Sector 19,2,3.15,450.0
Faridabad,Sector 21,14,2.925,307.14285714285717
Faridabad,Sector 28,4,2.75,362.5
Faridabad,Sector 29,2,3.1,350.0
Faridabad,Sector 30,1,,300.0
Faridabad,Sector 31,9,3.033333333333333,372.22222222222223
Faridabad,Sector 34,2,2.7,600.0
Faridabad,Sector 35,4,,287.5
Faridabad,Sector 37,20,3.0300000000000002,362.5
Faridabad,Sector 41,3,3.0,483.3333333333333
Faridabad,Sector 42,3,,400.0
Faridabad,Sector 43,11,2.95,359.09090909090907
Faridabad,Sector 46,4,3.0666666666666664,462.5
Faridabad,Sector 49,1,,150.0
Faridabad,Sector 7,9,2.95,316.6666666666667
Faridabad,Sector 86,11,3.1727272727272724,509.09090909090907
Faridabad,Sector 9,5,3.1,410.0
Faridabad,Suraj Kund,19,2.93,389.4736842105263
Faridabad,"The Atrium, Suraj Kund",2,3.05,1050.0
Faridabad,"Vibe by The LaLit Traveller, Mathura Road",1,3.3,1900.0
Fernley,Fernley,1,3.7,10.0
Flaxton,Flaxton,1,3.5,30.0
Forrest,Forrest,1,3.7,20.0
Gainesville,Braselton,1,4.4,25.0
Gainesville,Clarkesville,1,4.1,10.0
Gainesville,Dahlonega,5,4.0200000000000005,22.0
Gainesville,Flowery Branch,3,4.066666666666666,25.0
Gainesville,Gainesville,6,4.333333333333333,20.0
Gainesville,Helen,4,3.475,21.25
Ghaziabad,Indirapuram,5,3.325,290.0
Ghaziabad,Kaushambi,1,,250.0
Ghaziabad,"Shipra Mall, Indirapuram",17,3.0294117647058822,729.4117647058823
Ghaziabad,Surya Nagar,2,3.25,475.0
Goa,Anjuna,3,4.566666666666666,1300.0
Goa,"Anjuna Beach, Anjuna",1,3.5,1500.0
Goa,Arambol,1,4.6,800.0
Goa,Baga,3,4.1000000000000005,1166.6666666666667
Goa,Betalbatim,1,4.4,1600.0
Goa,Calangute,1,3.7,800.0
Goa,"Calangute Beach, Calangute",1,4.3,1300.0
Goa,Candolim,2,4.0,750.0
Goa,Cavelossim,1,4.6,1100.0
Goa,Nerul,1,3.7,1500.0
Goa,Panaji,4,4.475,1000.0
Goa,Vagator,1,4.2,2000.0
Gurgaon," ILD Trade Centre Mall, Sohna Road",2,3.05,575.0
Gurgaon,"Ambience Mall, Gurgaon",2,4.15,1700.0
Gurgaon,"Ansal Plaza Mall, Palam Vihar",4,3.0,187.5
Gurgaon,Ardee City,19,3.0,434.2105263157895
Gurgaon,"Best Western Skycity Hotel, Sector 15, Gurgaon",2,2.8499999999999996,2000.0
Gurgaon,"Central Arcade, DLF Phase 2, Gurgaon",1,3.9,500.0
Gurgaon,"Central Plaza Mall, Golf Course Road",10,3.5,760.0
Gurgaon,"Country Inn & Suites By Carlson, Udyog Vihar",1,3.5,2200.0
Gurgaon,"Country Inn & Suites by Carlson, Gurgaon",1,3.8,1500.0
Gurgaon,"Country Inn & Suites by Carlson, Sector 12",2,3.25,1400.0
Gurgaon,"Country Inn & Suites, Sohna Road",1,3.4,1300.0
Gurgaon,"Courtyard by Marriott, Sushant Lok",2,3.2,2600.0
Gurgaon,"Cross Point Mall, DLF Phase 4",8,3.9125,1387.5
Gurgaon,"Crowne Plaza, Sector 29",2,3.8,4250.0
Gurgaon,"Cyber Greens, DLF Cyber City",1,2.8,700.0
Gurgaon,"Cyber Hub, DLF Cyber City",41,3.860975609756098,1321.9512195121952
Gurgaon,DLF Cyber City,5,3.46,1120.0
Gurgaon,"DLF Galleria, DLF Phase 4",17,3.5823529411764703,767.6470588235294
Gurgaon,"DLF Mega Mall, DLF Phase 1",15,3.007142857142857,696.6666666666666
Gurgaon,DLF Phase 1,27,3.3521739130434782,579.6296296296297
Gurgaon,DLF Phase 2,10,3.8,370.0
Gurgaon,DLF Phase 3,69,3.201449275362319,440.57971014492756
Gurgaon,DLF Phase 4,21,3.804761904761905,750.0
Gurgaon,DLF Phase 5,4,3.675,400.0
Gurgaon,"DLF South Point Mall, Golf Course Road",15,3.7066666666666666,1120.0
Gurgaon,"DLF Star Mall, Sector 30",2,4.15,2300.0
Gurgaon,"DT City Centre Mall, MG Road",7,3.042857142857143,814.2857142857143
Gurgaon,"DT Mega Mall, DLF Phase 1",5,3.3600000000000003,710.0
Gurgaon,"DoubleTree by Hilton, Sector 56",2,3.5,2500.0
Gurgaon,"Fortune Select Excalibur, Sohna Road",2,3.8,1500.0
Gurgaon,"Fortune Select Global, MG Road",1,2.6,2500.0
Gurgaon,"Global Foyer Mall, Golf Course Road",7,3.642857142857143,1192.857142857143
Gurgaon,Golf Course Road,27,3.559259259259259,990.7407407407408
Gurgaon,"Hong Kong Bazaar Mall, Sector 57, Gurgaon",3,3.0,466.6666666666667
Gurgaon,"Hotel Clark Inn, Sector 15",2,2.8,1400.0
Gurgaon,"Hotel Grenville, MG Road",2,2.8,1050.0
Gurgaon,"Hotel Haute.Monde, Sector 15",2,2.8,1150.0
Gurgaon,"Huda City Centre Metro Station, Sector 29, Gurgaon",7,3.557142857142857,592.8571428571429
Gurgaon,Hyatt Place Gurgaon,2,3.8,1800.0
Gurgaon,"IBIS Hotel, Golf Course Road",1,2.7,1000.0
Gurgaon,"JMD Megapolis Mall, Sohna Road",1,3.4,300.0
Gurgaon,"JMD Regent Arcade Mall, MG Road",2,3.2,1425.0
Gurgaon,"Jukaso It Suites, Sector 14",1,2.8,1500.0
Gurgaon,"Kingdom of Dreams, Sector 29",2,3.7,750.0
Gurgaon,"Le Meridien Gurgaon, MG Road",3,3.6999999999999997,3366.6666666666665
Gurgaon,"Leisure Inn, Sector 14, Gurgaon",3,3.0,1500.0
Gurgaon,"Lemon Tree Premier, Sector 29",1,3.2,2000.0
Gurgaon,MG Road,24,3.1750000000000003,883.3333333333334
Gurgaon,"MGF Mega City Mall, MG Road",4,3.65,1400.0
Gurgaon,"MGF Metropolis Mall, MG Road",6,3.1999999999999997,550.0
Gurgaon,"MGF Metropolitan Mall, MG Road",24,3.2416666666666667,835.4166666666666
Gurgaon,"Ninex City Mart Mall, Sohna Road",2,3.3499999999999996,975.0
Gurgaon,Old Railway Road,41,3.091666666666667,412.1951219512195
Gurgaon,"Omaxe Celebration Mall, Sohna Road, Gurgaon",1,2.2,800.0
Gurgaon,Omaxe Gurgaon Mall,3,3.3666666666666667,533.3333333333334
Gurgaon,"One Horizon Center, Golf Course Road",8,3.5625,1143.75
Gurgaon,Palam Vihar,49,3.0125,395.9183673469388
Gurgaon,"Park Inn, Sector 15, Gurgaon",1,3.2,1500.0
Gurgaon,"Park Plaza, Sushant Lok",4,3.5,2350.0
Gurgaon,"Plaza Mall, MG Road",1,3.0,2000.0
Gurgaon,"Qutab Plaza, DLF Phase 1",13,3.1076923076923078,496.15384615384613
Gurgaon,"Raheja Mall, Sohna Road",3,2.8333333333333335,600.0
Gurgaon,"Ramada Gurgaon Central, Sector 44",1,3.5,1500.0
Gurgaon,Sadar Bazar,2,3.1500000000000004,225.0
Gurgaon,"Sahara Mall, MG Road",2,3.0,1200.0
Gurgaon,Sector 12,3,3.0,733.3333333333334
Gurgaon,Sector 14,52,3.002222222222222,448.0769230769231
Gurgaon,Sector 15,11,3.0090909090909093,490.90909090909093
Gurgaon,Sector 17,21,3.4,352.3809523809524
Gurgaon,Sector 21,7,3.175,457.14285714285717
Gurgaon,Sector 22,9,3.0,322.22222222222223
Gurgaon,Sector 23,12,3.2625,612.5
Gurgaon,Sector 29,38,3.892105263157895,1394.7368421052631
Gurgaon,Sector 30,2,3.9,1250.0
Gurgaon,Sector 31,35,3.2,432.85714285714283
Gurgaon,Sector 39,20,3.0,395.0
Gurgaon,Sector 43,3,3.4333333333333336,533.3333333333334
Gurgaon,Sector 45,31,3.1533333333333333,375.80645161290323
Gurgaon,Sector 5,1,2.8,300.0
Gurgaon,Sector 50,2,3.3,600.0
Gurgaon,Sector 53,1,,350.0
Gurgaon,Sector 54,2,3.15,1050.0
Gurgaon,Sector 56,54,3.04,403.14814814814815
Gurgaon,Sector 57,2,3.0,450.0
Gurgaon,Sector 7,10,3.2399999999999998,410.0
Gurgaon,Sector 8,3,3.0,266.6666666666667
Gurgaon,"Shopping Mall, DLF Phase 1",6,3.3666666666666667,391.6666666666667
Gurgaon,Sikandarpur,4,,300.0
Gurgaon,Sohna Road,42,3.261904761904762,666.6666666666666
Gurgaon,South City 1,2,,700.0
Gurgaon,South City 2,8,2.9,412.5
Gurgaon,"Suncity Business Tower, Golf Course Road",2,3.95,1200.0
Gurgaon,"Supermart 1, DLF Phase 4",17,3.7529411764705882,700.0
Gurgaon,Sushant Lok,30,3.4960000000000004,566.6666666666666
Gurgaon,"Sushant Shopping Arcade, Sushant Lok, Gurgaon",18,3.1944444444444446,555.5555555555555
Gurgaon,"The Bristol Hotel, DLF Phase 1",3,3.1666666666666665,2300.0
Gurgaon,"The Claremont, MG Road",1,3.0,2500.0
Gurgaon,"The Galgotias, Sector 23",1,2.7,1500.0
Gurgaon,"The Habitare Hotel, Sector 14",2,3.0,1200.0
Gurgaon,"The Oberoi, Udyog Vihar",1,3.2,3000.0
Gurgaon,"The Pllazio Hotel, Sector 29",1,3.6,2500.0
Gurgaon,"The Sapphire Mall, Sohna Road",1,3.3,650.0
Gurgaon,"The Westin Gurgaon, Sector 29",3,3.8666666666666667,3000.0
Gurgaon,"The Westin Sohna Resort & Spa, Sohna Road",2,3.55,3000.0
Gurgaon,"Trident, Udyog Vihar",2,3.4,2500.0
Gurgaon,"Two Horizon Center, Golf Course Road",3,3.6666666666666665,1800.0
Gurgaon,Udyog Vihar,37,3.023076923076923,462.1621621621622
Gurgaon,"Unitech Cyber Park, Sector 39, Gurgaon",5,3.4333333333333336,570.0
Gurgaon,"Unitech Infospace, Sector 21, Gurgaon",25,3.2181818181818183,502.0
Gurgaon,"Vivanta by Taj, Sector 44, Gurgaon",2,3.9,3750.0
Gurgaon,"Vyapar Kendra, Palam Vihar",7,2.8333333333333335,278.57142857142856
Gurgaon,"Vyapar Kendra, Sushant Lok",17,3.1375,376.47058823529414
Gurgaon,"Woods Resort, Gurgaon",1,3.2,1300.0
Guwahati,"Anil Plaza, Christian Basti",2,4.25,1100.0
Guwahati,Chandmari,2,4.4,550.0
Guwahati,Christian Basti,4,4.275,1275.0
Guwahati,Dispur,1,4.1,500.0
Guwahati,Six Mile,1,4.0,500.0
Guwahati,Ulubari,2,4.25,1150.0
Guwahati,Uzan Bazaar,5,4.02,510.0
Guwahati,Zoo Tiniali,4,4.225,750.0
Hepburn Springs,Hepburn Springs,2,3.8,13.5
Huskisson,Huskisson,1,4.1,20.0
Hyderabad,"12th Square Building, Banjara Hills",1,4.3,1500.0
Hyderabad,Banjara Hills,2,4.800000000000001,1650.0
Hyderabad,Gachibowli,1,3.8,1500.0
Hyderabad,Hitech City,2,4.3,1250.0
Hyderabad,Holiday Inn Express & Suites,1,4.3,1900.0
Hyderabad,Jubilee Hills,7,4.385714285714285,1285.7142857142858
Hyderabad,Kondapur,1,4.2,1800.0
Hyderabad,Madhapur,2,4.3,800.0
Hyderabad,Ohri' Hitech City,1,4.1,1400.0
Indore,Bhawar Kuan,2,3.9,1075.0
Indore,HIG-LIG,1,4.1,250.0
Indore,"Infiniti Hotel, Vijay Nagar",1,4.1,1950.0
Indore,New Palasia,3,4.033333333333334,966.6666666666666
